name	cuisines	rank	nreviews	address	phone	website	score	food	service	value	new_address	location	point
Petit Green / Juicery - Natural Deli	Saludable, Café, Delicatessen, Sopas	#3.008 de 5.004 	4.0	Salguero 3069 Palermo Cerca del Malba, Buenos Aires 1425 Argentina	+54 11 4806-8958	https://www.facebook.com/Petit-Green-Juicery-Natural-Deli-231738803863743/	5.0				Salguero 3069, CABA, Argentina	Salguero, Avenida General Las Heras, Palermo Norte, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1429DBK, Argentina	(-34.5823418, -58.4101062, 0.0)
Epa la Arepa	Comida para llevar, Asiento	#3.022 de 5.004 	30.0	Avenida Cordoba 1415, Buenos Aires C1055AAE Argentina	48115880	http://epalaarepa.com.ar/	3.5	3.5	3.5	3.5	Cordoba 1415, CABA, Argentina	Córdoba, Avenida Pueyrredón, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, 1032, Argentina	(-34.5991974, -58.4039401, 0.0)
Bachi Bistro	Francesa, Internacional, Argentina, Sudamericana	#3.025 de 5.004 	5.0	Fitz Roy 2168 Palermo Hollywood, Buenos Aires 1425 Argentina	+54 11 4775-7271	http://bachibistro.com/	4.0				Fitz Roy 2168, CABA, Argentina	2168, Fitz Roy, Palermo Soho, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1414 CHW, Argentina	(-34.58048480612245, -58.43230676530612, 0.0)
Pimienta Negra	Argentina, Latina, Café, Española, Venezolana, Restaurantes cerveceros	#3.026 de 5.004 	3.0	Calle Doblas 381, Buenos Aires C1424BLG Argentina	+54 11 4903-9687	https://www.facebook.com/pages/category/Restaurant/Pimienta-Negra-1827671757336063/	4.5				Doblas 381, CABA, Argentina	381, Doblas, Caballito, Buenos Aires, Comuna 6, Ciudad Autónoma de Buenos Aires, C1424BLH, Argentina	(-34.62069233469388, -58.431181463265304, 0.0)
Paluchino	Desayuno, Almuerzo, Cena	#3.037 de 5.004 	33.0	Avenida Corrientes 1902 Esquina Riobamba, Buenos Aires C1045AAO Argentina	+54 11 4953-4538		3.5	3.0	3.5	4.0	Corrientes 1902, CABA, Argentina	Corrientes, Avenida Pueyrredón, Once, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1046AAS, Argentina	(-34.6041224, -58.4053431, 0.0)
Restaurante Bellagamba		#3.041 de 5.004 	20.0	Calle Francisco Acuna de Figueroa 1291, Buenos Aires C1180AAW Argentina	+54 11 4860-3270		3.5	3.0	4.0	4.0	Francisco Acuna de Figueroa 1291, CABA, Argentina	Bellagamba, 1291, Francisco Acuña de Figueroa, Alto Palermo, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1188AAS, Argentina	(-34.5966135, -58.4214252, 0.0)
Mr. Miga	Almuerzo, Cena	#3.052 de 5.004 	21.0	Calle Rojas 32, Buenos Aires C1405AAB Argentina	+54 11 4903-2395		3.5	3.5	3.0	3.5	Rojas 32, CABA, Argentina	32, Rojas, Caballito, Buenos Aires, Comuna 6, Ciudad Autónoma de Buenos Aires, C1424CEI, Argentina	(-34.62010163469388, -58.44165992857143, 0.0)
Sebar Bodegón Cervecero	Cena, Abierto hasta tarde, Bebidas	#3.060 de 5.004 	3.0	Sanabria 2402, Villa Devoto, Buenos Aires C1417AZH Argentina	+54 9 11 3917-4760		4.5				Sanabria 2402, CABA, Argentina	Sesto, 2402, Sanabria, Monte Castro, Buenos Aires, Comuna 10, Ciudad Autónoma de Buenos Aires, C1407GPO, Argentina	(-34.6142834, -58.5036684, 0.0)
Amelia's	Cena	#3.061 de 5.004 	14.0	Puyrredon Avenue 2102, Buenos Aires Argentina	48025000		3.5	4.0	4.0	4.0	Puyrredon Avenue 2102, CABA, Argentina	General Juan Martín de Pueyrredón, Juan D’Arienzo, Barrio Albarellos, Villa Pueyrredón, Buenos Aires, Comuna 12, Ciudad Autónoma de Buenos Aires, 1419, Argentina	(-34.5804868, -58.5017023, 0.0)
Restaurante NH Buenos Aires 9 De Julio	Bar, Café, Internacional, Pub, Argentina, Sudamericana	#3.063 de 5.004 	3.0	Av. Cerrito 154-156, Buenos Aires C1010AAD Argentina	+54 11 4124-7400	http://www.nh-hotels.com.ar/hotel/nh-buenos-aires-9-de-julio	4.5				Cerrito 154, CABA, Argentina	154, Cerrito, Microcentro, San Nicolás, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1033AAB, Argentina	(-34.60673202857143, -58.38218981428571, 0.0)
El Mercado Del Vino Boutique	Bar de vinos	#3.065 de 5.004 	3.0	Calle Jose Ignacio Gorriti 4954, Buenos Aires C1414BJP Argentina	+54 11 4833-4343	https://www.facebook.com/El-Mercado-Del-Vino-Boutique-1157449247638510/	5.0				Jose Ignacio Gorriti 4954, CABA, Argentina		
Croûtons Grab'N Go	Francesa, Argentina, Sudamericana	#3.070 de 5.004 	3.0	Macacha Guemes 351 Hilton Buenos Aires, Buenos Aires Argentina	5448910000	http://www.hiltonbuenosaireshotel.com/restaurantes/croutons/	4.5				Macacha Guemes 351, CABA, Argentina	Hotel Hilton Buenos Aires, 351, Macacha Güemes, Puerto Madero, Buenos Aires, Ciudad Autónoma de Buenos Aires, 1106, Argentina	(-34.605935599999995, -58.363673100346176, 0.0)
Bellagamba Gaona	Cena	#3.074 de 5.004 	40.0	Avenida San Martin 5670 Casi Esquina Avenida Beiro, Buenos Aires C1417DTQ Argentina	5448910000		3.5	3.5	3.5	4.0	San Martin 5670, CABA, Argentina	San Martín, Retiro, Buenos Aires, Ciudad Autónoma de Buenos Aires, 1299, Argentina	(-34.5919421, -58.3724567, 0.0)
Pony Pizza		#3.075 de 5.004 	8.0	Calle Esteban Echeverria 1677 Local 15, Buenos Aires C1428DRA Argentina	5448910000	https://www.facebook.com/pponyppizza/	4.0				Esteban Echeverria 1677, CABA, Argentina		
El Horno	Sudamericana	#3.093 de 5.004 	15.0	Guemes 4689, Buenos Aires Argentina	4775.8562		4.0				Guemes 4689, CABA, Argentina	4689, Güemes, Palermo Pacífico, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1425FNI, Argentina	(-34.580981548979594, -58.42430488571429, 0.0)
Macarella	Almuerzo	#3.097 de 5.004 	15.0	Calle 11 de Setiembre de 1888 4705, Buenos Aires C1429BJM Argentina	4775.8562	https://www.facebook.com/pages/Macarella/246971862147682	3.5	3.5	3.0	3.0	11, CABA, Argentina	11, Avenida Costanera Rafael Obligado, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1426COA, Argentina	(-34.5570592, -58.413544, 0.0)
Subway Tribunales	Comida para llevar, Asiento, Acceso para silla de ruedas	#3.099 de 5.004 	33.0	Lavalle 1524, Buenos Aires Argentina	4775.8562	http://www.subwayargentina.com/index.php	3.5	3.0	3.5	3.0	Lavalle 1524, CABA, Argentina	1524, Lavalle, San Nicolás, Buenos Aires, Ciudad Autónoma de Buenos Aires, 1048, Argentina	(-34.60304525918367, -58.388370177551025, 0.0)
The Coffee Store Bella Vista	Argentina, Sudamericana	#3.110 de 5.004 	10.0	Pardo 1609 Bella Vista, Buenos Aires 1661 Argentina	+54 11 4666-4773	https://www.facebook.com/pg/TheCoffeeStoreBellaVista/about/?ref=page_internal	4.5				Pardo 1609, CABA, Argentina		
Starbucks		#3.120 de 5.004 	6.0	Avenida Santa Fe 3490 Esquina con Julian Alvarez, Buenos Aires C1425BGW Argentina	+54 11 4666-4773	https://www.starbucks.com/store-locator/store/1011252/julian-alvarez-julian-alvarez-esq-santa-fe-buenos-aires-c-c-1425-	4.0				Santa Fe 3490, CABA, Argentina	Santa Fe, Microcentro, Cinco Esquinas, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina	(-34.59618315, -58.382117600912466, 0.0)
El Yorker		#3.129 de 5.004 	11.0	La Pampa 2496, Buenos Aires 1428 Argentina	+54 11 4706-0521		3.5	3.5	4.0	4.0	La Pampa 2496, CABA, Argentina	2496, La Pampa, Belgrano, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1426ABR, Argentina	(-34.565430034693875, -58.45506513265306, 0.0)
McDonald's	Desayuno	#3.132 de 5.004 	35.0	Avenida Corrientes 5230, Buenos Aires C1414AJS Argentina	+54 11 4706-0521	http://mcdonalds.com.ar/	3.0	3.0	3.0	3.0	Corrientes 5230, CABA, Argentina	Corrientes, Avenida Pueyrredón, Once, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1046AAS, Argentina	(-34.6041224, -58.4053431, 0.0)
Panacea Cocina de Autor		#3.134 de 5.004 	10.0	Viamonte 985, Buenos Aires Argentina	+54 11 4706-0521		4.0	4.0	4.0	4.5	Viamonte 985, CABA, Argentina	985, Viamonte, Microcentro, San Nicolás, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1043AAA, Argentina	(-34.60012462857143, -58.38077044285715, 0.0)
La Fabrica De Pizzas, Sucursal Abasto		#3.138 de 5.004 	6.0	Avenida Corrientes 3512 Casi Sanchez de Bustamante, Buenos Aires C1194AAO Argentina	+54 11 4862-0308		4.0				Corrientes 3512, CABA, Argentina	Corrientes, Avenida Pueyrredón, Once, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1046AAS, Argentina	(-34.6041224, -58.4053431, 0.0)
Habor Cafe Restaurant		#3.155 de 5.004 	7.0	Pierina Dealessi 240 Puerto Madero, Buenos Aires Argentina	+54 11 4862-0308		4.0				Pierina Dealessi 240, CABA, Argentina	240, Pierina Dealessi, Puerto Madero, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1107CCC, Argentina	(-34.60046438979592, -58.364988030612245, 0.0)
Siberia		#3.166 de 5.004 	5.0	Calle Malabia 1885, Buenos Aires C1414DMK Argentina	+54 11 4862-0308	https://www.facebook.com/siberia.bar	4.0				Malabia 1885, CABA, Argentina	1885, Malabia, Palermo Soho, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1425BUH, Argentina	(-34.5891541, -58.42435438571428, 0.0)
Casa Mhia	Cervecería, Café, Pub	#3.168 de 5.004 	5.0	Jose L. Cabezon 2500, Buenos Aires C1419FBF Argentina	+54 11 2081-0000	http://www.facebook.com/casamhia/	4.0				Jose L. Cabezon 2500, CABA, Argentina		
Who Bar		#3.171 de 5.004 	2.0	Av. Elcano 3055, Buenos Aires C1426EJB Argentina	+54 11 6297-9070	http://www.instagram.com/who.bar/	5.0				Elcano 3055, CABA, Argentina	Elcano, Belgrano, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1428CPD, Argentina	(-34.5685022, -58.4575678, 0.0)
Comunidad del Cisne - Resto Bar	Cervecería, Bar, Pub, Argentina	#3.173 de 5.004 	10.0	Calle Humberto Primo 499, Buenos Aires C1103ACI Argentina	+54 11 6037-1127	https://www.facebook.com/pg/Comunidad-del-Cisne-Resto-Bar-1601920170057693	3.5				Humberto Primo 499, CABA, Argentina	Comunidad del cisne, 499, Humberto I, San Telmo, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1103ACJ, Argentina	(-34.6206475, -58.3727495, 0.0)
Casita China		#3.174 de 5.004 	6.0	Crisologo larralde 3772 Casi Washington, Buenos Aires Argentina	45416148		4.5				Crisologo larralde 3772, CABA, Argentina	Crisólogo Larralde, Saavedra, Buenos Aires, Comuna 12, Ciudad Autónoma de Buenos Aires, C1429AAI, Argentina	(-34.548662, -58.4683614, 0.0)
Patio de Comidas Rodrigo Bueno		#3.186 de 5.004 	5.0	Avenida España 2230, Buenos Aires C1107AMP Argentina	45416148	https://www.facebook.com/patiorodrigobueno/	4.0				España 2230, CABA, Argentina	Espana, Adolfo Alsina, Monserrat, Buenos Aires, Ciudad Autónoma de Buenos Aires, 1088, Argentina	(-34.6109675, -58.381962, 0.0)
Muzzarella	Cena	#3.187 de 5.004 	11.0	Avenida La Plata 796, Buenos Aires C1235ABR Argentina	45416148	https://www.muzarella.com.ar/	3.5				La Plata 796, CABA, Argentina	La Plata, Nueva Pompeya, Buenos Aires, Comuna 4, Ciudad Autónoma de Buenos Aires, C1437DAA, Argentina	(-34.6445977, -58.4250997, 0.0)
Cerveceria Sandoval	Cervecería, Bar, Pub, Comida rápida, Argentina, Sudamericana	#3.206 de 5.004 	15.0	Calle Jose Bonifacio 1595 Corner Malvinas Argentinas, Buenos Aires C1406GXI Argentina	+54 11 6009-2066	http://www.cerveceriasandoval.com.ar/	3.5				Jose Bonifacio 1595, CABA, Argentina	1595, José Bonifacio, Caballito, Buenos Aires, Comuna 6, Ciudad Autónoma de Buenos Aires, C1406GRU, Argentina	(-34.629026874999994, -58.44968326666667, 0.0)
Patio Coghlan	Parrilla, Australiana, Argentina, Sudamericana, Restaurantes cerveceros	#3.207 de 5.004 	2.0	Av. Congreso 3834 AZK, Buenos Aires C1430AZL Argentina	+54 11 2144-1982	https://www.facebook.com/patiocoghlanok/	5.0				Congreso 3834, CABA, Argentina	Congreso, Avenida Rivadavia, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1033AAI, Argentina	(-34.6092859, -58.3925577, 0.0)
921 Casa Cultural	Cervecería, Bar, Pizzería, Comida rápida, Pub, Argentina, Sudamericana	#3.231 de 5.004 	2.0	San José de Calasanz 921, Buenos Aires C1424AHS Argentina	+54 11 3002-2234	https://www.facebook.com/921CasaCultural/	5.0				San José de Calasanz 921, CABA, Argentina	921, San José de Calasanz, Parque Chacabuco, Buenos Aires, Comuna 7, Ciudad Autónoma de Buenos Aires, C1424ALD, Argentina	(-34.6301465510204, -58.4369151122449, 0.0)
Casanova Artesanía En Sandwiches	Italiana, Española, Argentina, Sudamericana	#3.237 de 5.004 	2.0	Maipú 999 Esquina, Marcelo T de Alvear, Buenos Aires C1006ACM Argentina	+54 11 4314-2949		5.0				Maipú 999, CABA, Argentina	999, Maipú, Microcentro, Retiro, Buenos Aires, Ciudad Autónoma de Buenos Aires, 1006, Argentina	(-34.5964834, -58.3768831, 0.0)
La Calesita	Mediterránea, Española, Turca, Bar de vinos, Árabe	#3.249 de 5.004 	2.0	Colegiales Avenida Alvarez Thomas 1192, Buenos Aires C1427CCY Argentina	+54 11 6731-1127	http://www.lacalesita.com.ar/	5.0				Colegiales Alvarez Thomas 1192, CABA, Argentina		
Persicco		#3.255 de 5.004 	5.0	Avenue Cramer Mendoza, Buenos Aires 1405 Argentina	+54 11 6731-1127	http://persicco.com/	4.0				Avenue Cramer Mendoza, Buenos Aires 1405, CABA, Argentina	Avenida Crámer, Núñez, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1429ALP, Argentina	(-34.5546184, -58.4701827, 0.0)
Green Eat	Comida rápida	#3.258 de 5.004 	14.0	Avenida Olazabal 2418, Buenos Aires C1428DHT Argentina	+54 11 6731-1127	http://greeneat.com.ar/	3.5				Olazabal 2418, CABA, Argentina	2418, Olazábal, Belgrano, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1428AAS, Argentina	(-34.56037333877551, -58.45857491428571, 0.0)
Corto Maltés Café	Italiana, Mediterránea, Española, Argentina, Sudamericana	#3.259 de 5.004 	5.0	Avenida Juan de Garay 385 entre Defensa y Balcarce, Buenos Aires C1153ABB Argentina	5432219621		4.5				Juan de Garay 385, CABA, Argentina	Juan de Garay, Avenida Leandro N. Alem, Microcentro, San Nicolás, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1036AAF, Argentina	(-34.607066, -58.3699819, 0.0)
The Wine Bar	Española, Argentina, Sudamericana	#3.261 de 5.004 	2.0	Calle Jose Ignacio Gorriti 5646, Buenos Aires C1414BKF Argentina	+54 9 11 2399-8256		5.0				Jose Ignacio Gorriti 5646, CABA, Argentina		
Sushi Placer		#3.263 de 5.004 	2.0	Virrey Cevallos 654, Buenos Aires Argentina	43811289	http://www.sushiplacer.com.ar/	5.0				Virrey Cevallos 654, CABA, Argentina	654, Virrey Cevallos, Monserrat, Buenos Aires, Ciudad Autónoma de Buenos Aires, 1077, Argentina	(-34.616234695918365, -58.388924881632654, 0.0)
Mulata Café De Especialidad	Latina, Española	#3.269 de 5.004 	2.0	Calle Guatemala 4602, Buenos Aires C1425BUL Argentina	+54 11 5508-6633	https://mulatacafedeespecialidad.negocio.site/?utm_source=gmb&utm_medium=referral	5.0				Guatemala 4602, CABA, Argentina	4602, Guatemala, Palermo Soho, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1425BUJ, Argentina	(-34.586977, -58.423782, 0.0)
L´Carrá	Mediterránea, Argentina, Sudamericana	#3.271 de 5.004 	2.0	Calle Lavalle 1609 Entre Rodriguez Peña y Montevideo, Buenos Aires C1048AAM Argentina	+54 11 4373-7562	https://www.facebook.com/lacarra2018/?rf=425429611208053	5.0				Lavalle 1609, CABA, Argentina	1609, Lavalle, San Nicolás, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1048AAM, Argentina	(-34.60294116530612, -58.38970626122449, 0.0)
RN Burger Sin Gluten	Almuerzo, Cena, Bebidas	#3.296 de 5.004 	2.0	Vidal 1631, Buenos Aires 1426 Argentina	+54 11 4785-1612	https://rnsingluten.negocio.site/?utm_source=gmb&utm_medium=referral	5.0				Vidal 1631, CABA, Argentina	1631, Vidal, Belgrano R, Belgrano, Buenos Aires, Comuna 13, Ciudad Autónoma de Buenos Aires, C1428CTF, Argentina	(-34.56826524693878, -58.4567355755102, 0.0)
La Nueva Coruna		#3.310 de 5.004 	13.0	Bolivar 982 San Telmo, Buenos Aires Argentina	+54 11 4300-8535		3.5	3.5	3.5	3.5	Bolivar 982, CABA, Argentina	982, Bolívar, San Telmo, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1066AAR, Argentina	(-34.61933963673469, -58.37289043469388, 0.0)
Donkeys & Friends	Mexicana, Comida rápida, Turca, Fusión, Árabe	#3.321 de 5.004 	66.0	Thames 1889, Buenos Aires C1414DDK Argentina	+54 11 4833-5187	http://www.facebook.com/donkeysandfriends	4.0	4.0	4.5	4.0	Thames 1889, CABA, Argentina	1889, Thames, Palermo Soho, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1425BXH, Argentina	(-34.58615632857143, -58.428097216326535, 0.0)
The Pinta Bar	Almuerzo, Cena	#3.329 de 5.004 	18.0	Reconquista 701, Buenos Aires C1049 Argentina	+54 11 4312-8701	https://www.facebook.com/thepintabar/	3.5	4.0	3.5	4.0	Reconquista 701, CABA, Argentina	701, Reconquista, Microcentro, San Nicolás, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1054AAC, Argentina	(-34.5995382, -58.3726414, 0.0)
Henri Sushi & Cocktails	Japonesa, Bar, Café, Sushi, Pub, Bar de vinos	#3.331 de 5.004 	2.0	Avenida Callao 1880, Buenos Aires C1024AAR Argentina	+54 11 6299-1888	http://bressonbrokers.com/espacio/	5.0				Callao 1880, CABA, Argentina	Callao, Avenida Callao, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1022AAG, Argentina	(-34.6012202, -58.3928377, 0.0)
Subway	Comida para llevar	#3.340 de 5.004 	18.0	Avenida Corrientes 2927, Buenos Aires C1193AAB Argentina	+54 11 6299-1888	http://www.subwayargentina.com/	3.5	3.5	3.5	3.5	Corrientes 2927, CABA, Argentina	Corrientes, Avenida Pueyrredón, Once, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1046AAS, Argentina	(-34.6041224, -58.4053431, 0.0)
La Covacha Bar	Cervecería, Bar, Pub, Bar de vinos, Argentina, Sudamericana	#3.341 de 5.004 	4.0	José A. Cabrera 5502 esquina Humboldt, Buenos Aires 1189 Argentina	+54 11 5527-5549		4.0				José A. Cabrera 5502, CABA, Argentina		
McDonald's	Almuerzo	#3.348 de 5.004 	111.0	Carlos Pellegrini 465 Lavalle y Avenue Corrientes, Buenos Aires Argentina	+54 11 5527-5549	http://www.mcdonalds.com.ar/	3.0	3.0	3.0	3.0	Carlos Pellegrini 465, CABA, Argentina	465, Carlos Pellegrini, Microcentro, San Nicolás, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1043AAJ, Argentina	(-34.60289826122449, -58.38081214897959, 0.0)
El Simbolo Cafe Bar		#3.350 de 5.004 	7.0	Avenida Corrientes 3787, Buenos Aires C1194AAD Argentina	+54 11 5527-5549	https://www.facebook.com/ElSimboloCafeBar/	3.5				Corrientes 3787, CABA, Argentina	Corrientes, Avenida Pueyrredón, Once, Balvanera, Buenos Aires, Comuna 3, Ciudad Autónoma de Buenos Aires, C1046AAS, Argentina	(-34.6041224, -58.4053431, 0.0)
Burger King	Comida para llevar, Acceso para silla de ruedas	#3.355 de 5.004 	39.0	Avenida Cabildo 2301, Buenos Aires C1428AAF Argentina	+54 11 5527-5549	http://www.burgerking.com.ar/	3.0	3.5	3.5	3.5	Cabildo 2301, CABA, Argentina	Cabildo de Buenos Aires, 65, Bolívar, Monserrat, Buenos Aires, Ciudad Autónoma de Buenos Aires, C1066AAA, Argentina	(-34.608893800000004, -58.373704422034706, 0.0)
McDonalds Plaza Italia	Desayuno, Almuerzo	#3.362 de 5.004 	80.0	Avenida Santa Fe 4280, Buenos Aires C1425BHR Argentina	+54 11 5777-8346	http://www.mcdonalds.com.ar/	3.0	3.5	3.0	3.5	Santa Fe 4280, CABA, Argentina	Santa Fe, Microcentro, Cinco Esquinas, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina	(-34.59618315, -58.382117600912466, 0.0)
PARRILLA MOQUEHUA	Almuerzo, Cena	#3.369 de 5.004 	4.0	Av H Pueyrredón 1057, Buenos Aires 1405 Argentina	+54 11 4519-8889	http://www.parrillamoquehua.com/	4.5				Av H Pueyrredón 1057, CABA, Argentina	General Juan Martín de Pueyrredón, Juan D’Arienzo, Barrio Albarellos, Villa Pueyrredón, Buenos Aires, Comuna 12, Ciudad Autónoma de Buenos Aires, 1419, Argentina	(-34.5804868, -58.5017023, 0.0)
La Birrería Palermo Viejo	Estadounidense, Cervecería, Bar, Pub, Argentina, Sudamericana	#3.371 de 5.004 	2.0	Acuña de Figueroa 1800 esquina Julián Álvarez, Buenos Aires 1188 Argentina	+54 11 4861-3644	http://labirreria.com.ar/	5.0				Acuña de Figueroa 1800, CABA, Argentina		
Pizzeria Kentucky	Comida para llevar	#3.376 de 5.004 	25.0	Honduras 4002- esquina Medrano Medrano, Buenos Aires C1180 Argentina	48644268	http://www.pizzeriaskentucky.com/	3.5	2.5	2.5	3.0	Honduras 4002, CABA, Argentina	Honduras, Palermo, Buenos Aires, Comuna 14, Ciudad Autónoma de Buenos Aires, C1414COV, Argentina	(-34.58093, -58.4404179, 0.0)
Pizzeria Arsenio	Pizzería, Argentina, Sudamericana	#3.386 de 5.004 	9.0	Calle Suarez 1260, Buenos Aires C1288AEB Argentina	+54 11 4301-7894		3.5				Suarez 1260, CABA, Argentina	Suárez, Barrio Alfredo Palacios, La Boca, Buenos Aires, Comuna 4, Ciudad Autónoma de Buenos Aires, C1158AAI, Argentina	(-34.633726, -58.3548981, 0.0)
Fresco	Italiana, Francesa, Estadounidense, Argentina, Sudamericana	#3.387 de 5.004 	7.0	Jeronimo Salguero 3350 Detras de Paseo Alcorta, Buenos Aires 1424 Argentina	+54 11 5483-0612	http://www.somosfresco.com.ar/	3.5				Jeronimo Salguero 3350, CABA, Argentina	Jerónimo Salguero, Recoleta, Buenos Aires, Comuna 2, Ciudad Autónoma de Buenos Aires, C1425CLA, Argentina	(-34.5704394, -58.3990097, 0.0)
Mostaza - Alto Palermo	Comida para llevar, Asiento, Acceso para silla de ruedas	#3.388 de 5.004 	52.0	Av. Sta Fe 3253 Palermo, Buenos Aires 1425 Argentina	+54 11 4824-2915	http://www.mostazaweb.com.ar/	3.5	3.0	3.0	3.5	Sta Fe 3253, CABA, Argentina	Santa Fe, Microcentro, Cinco Esquinas, Buenos Aires, Ciudad Autónoma de Buenos Aires, Argentina	(-34.59618315, -58.382117600912466, 0.0)
Mi Barrio Hamburguesería	Estadounidense, Comida rápida, Argentina, Sudamericana	#3.391 de 5.004 	5.0	Avenida Monroe 4392, Buenos Aires C1430BLU Argentina	+54 11 4545-4865	https://www.facebook.com/mibarriohamburgueseria/	4.0				Monroe 4392, CABA, Argentina	Mi Barrio Hamburguesería, 4392, Monroe, Villa Urquiza, Buenos Aires, Comuna 12, Ciudad Autónoma de Buenos Aires, 1430, Argentina	(-34.5700218, -58.4787889, 0.0)
